Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-23365,Email,Youth,13.00,Instagram,91501.00,7278.00,1851.00,1168.00,847968.00,80.93,7.97,Hindi,11.25,Youth,14-10-2024
NY-CMP-23366,Social Media,Premium Shoppers,25.00,Email,10064.00,1397.00,439.00,259.00,149961.00,945.29,-0.39,Bengali,20.82,Working Women,19-07-2024
NY-CMP-23367,SEO,Working Women,17.00,YouTube,74448.00,9404.00,2678.00,1099.00,318710.00,192.85,0.50,Hindi,17.70,Tier 2 City Customers,08-03-2024
NY-CMP-23368,SEO,Tier 2 City Customers,19.00,"WhatsApp, YouTube",53316.00,5876.00,1751.00,955.00,607380.00,199.88,2.18,Hindi,16.10,Premium Shoppers,20-12-2024
NY-CMP-23369,Social Media,College Students,11.00,"WhatsApp, Facebook",25679.00,1300.00,716.00,285.00,165870.00,811.10,-0.28,Bengali,8.96,Youth,03-01-2025
NY-CMP-23370,Influencer,Premium Shoppers,13.00,"WhatsApp, Instagram, Email",41734.00,3368.00,1199.00,472.00,258656.00,632.00,-0.13,Hindi,12.07,Tier 2 City Customers,03-03-2025
NY-CMP-23371,Social Media,Premium Shoppers,14.00,"Instagram, Facebook, WhatsApp",10832.00,1592.00,365.00,247.00,96330.00,305.80,0.28,English,20.35,College Students,19-01-2025
NY-CMP-23372,Email,Premium Shoppers,22.00,"Instagram, Facebook",53865.00,7348.00,3858.00,3051.00,939708.00,29.35,9.49,Hindi,26.47,Youth,21-02-2025
NY-CMP-23373,SEO,College Students,22.00,Google,55703.00,2548.00,679.00,395.00,132720.00,337.89,-0.01,Tamil,6.50,Tier 2 City Customers,08-06-2024
NY-CMP-23374,Email,Premium Shoppers,8.00,"Google, Email, YouTube",76970.00,8423.00,4523.00,3001.00,2184728.00,58.11,11.53,Tamil,20.72,College Students,29-09-2024
NY-CMP-23375,Social Media,Tier 2 City Customers,25.00,YouTube,64515.00,7422.00,2726.00,834.00,266046.00,190.71,0.67,Tamil,17.02,Tier 2 City Customers,12-11-2024
NY-CMP-23376,Email,Working Women,27.00,WhatsApp,72702.00,5022.00,2491.00,1872.00,1409616.00,143.81,4.24,Hindi,12.91,College Students,15-05-2025
NY-CMP-23377,Paid Ads,Youth,5.00,YouTube,15799.00,528.00,138.00,78.00,45162.00,1296.88,-0.55,Bengali,4.71,Tier 2 City Customers,16-04-2025
NY-CMP-23378,SEO,Working Women,6.00,"Email, Instagram",24842.00,1082.00,435.00,204.00,154020.00,471.57,0.60,Tamil,6.93,Working Women,30-04-2025
NY-CMP-23379,Influencer,Tier 2 City Customers,18.00,"Google, Email, YouTube",31379.00,2573.00,1376.00,566.00,415444.00,107.63,5.82,Tamil,14.39,Working Women,22-12-2024
NY-CMP-23380,Email,Youth,21.00,"YouTube, WhatsApp",22298.00,1400.00,667.00,408.00,91392.00,694.69,-0.68,Tamil,11.10,College Students,16-07-2024
NY-CMP-23381,Social Media,Premium Shoppers,26.00,"WhatsApp, YouTube, Instagram",59879.00,5127.00,2814.00,868.00,614544.00,217.34,2.26,Hindi,14.71,College Students,07-01-2024
NY-CMP-23382,Paid Ads,Working Women,11.00,YouTube,27745.00,1175.00,655.00,334.00,178022.00,150.61,2.54,Hindi,7.80,Working Women,26-01-2025
NY-CMP-23383,Influencer,Tier 2 City Customers,22.00,Facebook,64803.00,2402.00,616.00,459.00,114291.00,182.96,0.36,Tamil,5.37,Premium Shoppers,24-12-2024
NY-CMP-23384,Influencer,Youth,19.00,"Facebook, Google",21007.00,1969.00,1173.00,419.00,125281.00,463.74,-0.36,Tamil,16.95,Youth,19-05-2025
NY-CMP-23385,SEO,Premium Shoppers,23.00,"YouTube, WhatsApp, Instagram",10130.00,395.00,231.00,123.00,51783.00,1078.47,-0.61,English,7.39,Premium Shoppers,05-09-2025
NY-CMP-23386,Paid Ads,Working Women,25.00,Email,58131.00,7448.00,2225.00,1065.00,582555.00,80.97,5.76,English,18.47,Youth,20-03-2025
NY-CMP-23387,Influencer,Youth,29.00,WhatsApp,95375.00,9528.00,3989.00,2574.00,625482.00,31.23,6.78,Bengali,16.87,Working Women,20-11-2024
NY-CMP-23388,Paid Ads,Premium Shoppers,24.00,"Facebook, Instagram, YouTube",41650.00,5281.00,1513.00,1086.00,337746.00,241.14,0.29,Hindi,18.92,Tier 2 City Customers,17-05-2025
NY-CMP-23389,Email,Premium Shoppers,12.00,Instagram,24261.00,1225.00,724.00,338.00,234572.00,456.16,0.52,English,9.43,Youth,02-09-2025
NY-CMP-23390,Social Media,College Students,16.00,"YouTube, Instagram, Facebook",12826.00,844.00,455.00,340.00,212500.00,571.29,0.09,Tamil,12.78,College Students,10-10-2024
NY-CMP-23391,Email,Youth,14.00,"Facebook, YouTube",60499.00,7205.00,3648.00,1499.00,553131.00,132.08,1.79,English,20.42,Tier 2 City Customers,20-05-2025
NY-CMP-23392,Influencer,Premium Shoppers,14.00,YouTube,84125.00,12132.00,6480.00,4887.00,1793529.00,23.18,14.83,Tamil,27.93,Working Women,24-10-2024
NY-CMP-23393,SEO,College Students,11.00,"YouTube, Facebook",83264.00,11073.00,5885.00,1978.00,842628.00,121.48,2.51,Hindi,22.74,College Students,26-03-2025
NY-CMP-23394,Social Media,Youth,11.00,"YouTube, Instagram",41226.00,1061.00,440.00,172.00,68972.00,698.82,-0.43,Hindi,4.06,College Students,09-05-2024
NY-CMP-23395,SEO,Premium Shoppers,27.00,"Google, YouTube",98839.00,12674.00,4456.00,2640.00,836880.00,55.87,4.67,Hindi,20.00,Youth,25-10-2024
NY-CMP-23396,Email,Youth,17.00,"Email, Instagram, YouTube",54437.00,3500.00,904.00,525.00,353850.00,331.64,1.03,English,9.05,Tier 2 City Customers,22-05-2025
NY-CMP-23397,Email,Working Women,8.00,"WhatsApp, Email",95633.00,8170.00,3164.00,959.00,230160.00,148.91,0.61,Tamil,12.85,Premium Shoppers,20-05-2025
NY-CMP-23398,Email,Tier 2 City Customers,10.00,"Google, Instagram, YouTube",89181.00,12517.00,6104.00,2299.00,1406988.00,127.48,3.80,Bengali,23.46,Working Women,15-01-2025
NY-CMP-23399,Email,Tier 2 City Customers,21.00,WhatsApp,53227.00,2186.00,1087.00,679.00,453572.00,364.18,0.83,Hindi,7.42,College Students,24-08-2024
NY-CMP-23400,Email,Tier 2 City Customers,23.00,YouTube,18395.00,2623.00,1217.00,422.00,122802.00,577.56,-0.50,Hindi,23.17,Working Women,29-11-2024
NY-CMP-23401,Paid Ads,Youth,22.00,Email,62228.00,6837.00,2503.00,1474.00,739948.00,179.08,1.80,Tamil,17.38,Tier 2 City Customers,22-12-2024
NY-CMP-23402,Social Media,Youth,5.00,YouTube,96637.00,2025.00,655.00,461.00,180251.00,280.80,0.39,English,3.25,Tier 2 City Customers,20-08-2024
NY-CMP-23403,SEO,Youth,20.00,"Email, Facebook",50694.00,5522.00,2590.00,2024.00,1139512.00,147.95,2.81,English,19.99,Tier 2 City Customers,20-10-2024
NY-CMP-23404,Influencer,College Students,20.00,Instagram,87398.00,8301.00,2174.00,736.00,261280.00,174.64,1.03,Tamil,12.83,Youth,17-01-2025
NY-CMP-23405,SEO,Youth,13.00,"Google, Instagram",13381.00,1798.00,1051.00,546.00,292110.00,144.05,2.71,English,25.37,Tier 2 City Customers,12-06-2024
NY-CMP-23406,Paid Ads,Premium Shoppers,5.00,"Instagram, Google",63355.00,8902.00,3236.00,1939.00,1256472.00,127.34,4.09,Hindi,22.22,Working Women,16-07-2024
NY-CMP-23407,Paid Ads,Youth,17.00,"Instagram, YouTube, Google",97374.00,13711.00,4588.00,3455.00,2470325.00,57.05,11.53,Tamil,22.34,Youth,09-10-2024
NY-CMP-23408,SEO,Premium Shoppers,9.00,Google,66010.00,4453.00,1548.00,638.00,224576.00,144.74,1.43,English,10.06,Youth,19-12-2024
NY-CMP-23409,Social Media,Working Women,5.00,"Facebook, Instagram, Google",49673.00,5255.00,2634.00,2083.00,733216.00,32.05,9.98,English,20.08,College Students,14-09-2024
NY-CMP-23410,SEO,Youth,11.00,"Facebook, YouTube, Google",16759.00,438.00,136.00,55.00,33165.00,5180.67,-0.88,Tamil,3.75,Youth,31-08-2024
NY-CMP-23411,Influencer,Tier 2 City Customers,29.00,YouTube,96311.00,2579.00,1269.00,629.00,226440.00,226.80,0.59,Tamil,4.65,Youth,16-05-2025
NY-CMP-23412,Influencer,Premium Shoppers,6.00,YouTube,68115.00,6606.00,1950.00,1412.00,299344.00,146.72,0.44,English,14.63,Tier 2 City Customers,11-09-2024
NY-CMP-23413,Paid Ads,Youth,29.00,Google,62548.00,3932.00,1807.00,609.00,261261.00,276.74,0.55,Tamil,10.15,Premium Shoppers,19-12-2024
NY-CMP-23414,Paid Ads,Youth,17.00,"Email, Instagram",53448.00,1154.00,337.00,200.00,40200.00,544.73,-0.63,Tamil,3.16,College Students,15-10-2024
NY-CMP-23415,Social Media,Premium Shoppers,9.00,"YouTube, Email",52434.00,6685.00,1910.00,1224.00,283968.00,119.94,0.93,English,18.73,Premium Shoppers,16-10-2024
NY-CMP-23416,Paid Ads,Tier 2 City Customers,19.00,YouTube,54067.00,6486.00,1302.00,573.00,301398.00,369.55,0.42,Bengali,15.46,College Students,01-02-2025
NY-CMP-23417,Social Media,Youth,19.00,YouTube,11410.00,1361.00,398.00,216.00,143856.00,236.13,1.82,Bengali,17.31,Premium Shoppers,14-02-2025
NY-CMP-23418,SEO,Working Women,22.00,"YouTube, Google",33124.00,980.00,273.00,122.00,89792.00,1689.27,-0.56,Tamil,4.15,Working Women,01-11-2025
NY-CMP-23419,SEO,Youth,6.00,"Facebook, Email, WhatsApp",49467.00,3613.00,2152.00,1230.00,811800.00,125.45,4.26,Tamil,14.14,College Students,05-09-2025
NY-CMP-23420,Influencer,Premium Shoppers,23.00,Instagram,15413.00,655.00,168.00,111.00,38739.00,2027.13,-0.83,Bengali,6.06,Youth,15-09-2024
NY-CMP-23421,SEO,Working Women,13.00,"Instagram, Google, WhatsApp",92530.00,5656.00,2170.00,1378.00,307294.00,116.37,0.92,Tamil,9.95,Working Women,02-08-2025
NY-CMP-23422,Social Media,Youth,18.00,"Instagram, WhatsApp, YouTube",41403.00,5891.00,3400.00,1295.00,312095.00,215.75,0.12,Hindi,25.57,Premium Shoppers,01-01-2025
NY-CMP-23423,Paid Ads,Tier 2 City Customers,15.00,"Instagram, Email",75305.00,9656.00,2260.00,806.00,307892.00,229.90,0.66,Bengali,16.89,Premium Shoppers,11-06-2024
NY-CMP-23424,Email,College Students,7.00,"Instagram, Facebook",20970.00,1462.00,467.00,372.00,148056.00,165.65,1.40,Bengali,10.97,Premium Shoppers,07-01-2024
NY-CMP-23425,Social Media,Premium Shoppers,5.00,"Facebook, Google",27925.00,2693.00,1178.00,621.00,288144.00,349.24,0.33,Bengali,16.09,Youth,22-07-2024
NY-CMP-23426,Email,Premium Shoppers,18.00,"Google, Instagram",83414.00,6837.00,2275.00,1109.00,362643.00,122.37,1.67,Bengali,12.25,College Students,22-09-2024
NY-CMP-23427,Influencer,Premium Shoppers,22.00,"Instagram, Facebook",69823.00,7792.00,3250.00,1008.00,707616.00,197.09,2.56,Bengali,17.26,Working Women,05-02-2025
NY-CMP-23428,Paid Ads,Tier 2 City Customers,29.00,Facebook,38848.00,4400.00,1370.00,608.00,471200.00,193.23,3.01,Bengali,16.42,Premium Shoppers,01-06-2025
NY-CMP-23429,Paid Ads,Working Women,14.00,"YouTube, Email, Instagram",52321.00,3312.00,1861.00,996.00,413340.00,124.96,2.32,English,11.79,Premium Shoppers,12-12-2024
NY-CMP-23430,Email,Premium Shoppers,22.00,"Google, WhatsApp, Email",36520.00,1546.00,887.00,693.00,297297.00,413.63,0.04,English,8.56,College Students,03-06-2025
NY-CMP-23431,Influencer,Working Women,5.00,"Email, WhatsApp, YouTube",38009.00,1897.00,1107.00,515.00,239475.00,311.91,0.49,English,9.26,Premium Shoppers,12-06-2024
NY-CMP-23432,SEO,College Students,5.00,"Facebook, Email, YouTube",67550.00,6813.00,3043.00,1595.00,905960.00,88.57,5.41,Tamil,16.95,Working Women,09-08-2024
NY-CMP-23433,Paid Ads,Working Women,17.00,"YouTube, Google",47461.00,5174.00,1699.00,1167.00,561327.00,140.61,2.42,Bengali,16.94,Youth,07-06-2024
NY-CMP-23434,Social Media,Youth,12.00,"Google, Instagram, Email",19960.00,1720.00,450.00,286.00,86372.00,457.06,-0.34,Hindi,12.30,Youth,22-07-2024
NY-CMP-23435,Email,College Students,14.00,"WhatsApp, YouTube",33308.00,1888.00,1037.00,795.00,320385.00,195.43,1.06,English,11.17,College Students,14-10-2024
NY-CMP-23436,Email,Working Women,25.00,WhatsApp,48361.00,6866.00,1485.00,478.00,130494.00,580.11,-0.53,Hindi,18.26,Tier 2 City Customers,09-05-2024
NY-CMP-23437,Social Media,Tier 2 City Customers,25.00,"WhatsApp, Google, Instagram",89915.00,4081.00,1114.00,724.00,474220.00,88.50,6.40,Bengali,6.58,College Students,15-03-2025
NY-CMP-23438,SEO,Youth,11.00,Email,84444.00,7420.00,2623.00,1245.00,556515.00,167.83,1.66,English,13.37,Tier 2 City Customers,06-07-2025
NY-CMP-23439,SEO,Youth,6.00,Email,88356.00,7559.00,4007.00,1812.00,509172.00,80.50,2.49,Tamil,15.14,Premium Shoppers,05-12-2025
NY-CMP-23440,SEO,Youth,6.00,WhatsApp,60830.00,5490.00,1963.00,626.00,199068.00,183.32,0.73,English,13.28,Working Women,24-11-2024
NY-CMP-23441,SEO,Premium Shoppers,6.00,"YouTube, Facebook",22608.00,3170.00,1088.00,839.00,580588.00,151.96,3.55,English,22.55,Tier 2 City Customers,26-10-2024
NY-CMP-23442,Email,College Students,10.00,Email,55938.00,4385.00,1705.00,966.00,367080.00,166.84,1.28,Tamil,12.61,Premium Shoppers,16-09-2024
NY-CMP-23443,Email,Premium Shoppers,15.00,"Email, YouTube",98063.00,14162.00,2992.00,1534.00,701038.00,44.24,9.33,Bengali,19.06,College Students,20-05-2025
NY-CMP-23444,Social Media,College Students,17.00,"Email, YouTube",89536.00,11820.00,2648.00,851.00,413586.00,285.78,0.70,English,17.11,College Students,23-09-2024
NY-CMP-23445,Influencer,Tier 2 City Customers,17.00,"WhatsApp, Email",27279.00,2227.00,1176.00,400.00,122000.00,217.10,0.40,Bengali,13.94,Premium Shoppers,23-04-2025
NY-CMP-23446,Social Media,College Students,24.00,"Email, Facebook, Instagram",40017.00,5130.00,2774.00,1683.00,1267299.00,125.38,5.01,Bengali,23.96,College Students,31-01-2025
NY-CMP-23447,Social Media,Tier 2 City Customers,12.00,Google,70421.00,7280.00,2671.00,856.00,321856.00,302.68,0.24,Hindi,15.35,College Students,15-01-2025
NY-CMP-23448,SEO,Premium Shoppers,10.00,"Email, WhatsApp, Facebook",11727.00,518.00,179.00,112.00,35952.00,2160.70,-0.85,Bengali,6.90,Youth,06-01-2025
NY-CMP-23449,Email,Youth,9.00,"Email, YouTube",38135.00,3844.00,1870.00,757.00,213474.00,384.25,-0.27,Hindi,16.97,Premium Shoppers,25-04-2025
NY-CMP-23450,SEO,Premium Shoppers,22.00,YouTube,30135.00,2833.00,1073.00,398.00,258302.00,224.29,1.89,Tamil,14.28,Tier 2 City Customers,21-10-2024
NY-CMP-23451,Social Media,Working Women,30.00,"Instagram, YouTube, Email",99187.00,8993.00,5131.00,3704.00,870440.00,48.02,3.89,Tamil,17.97,Working Women,17-07-2024
NY-CMP-23452,Social Media,Youth,27.00,"Instagram, Email",44536.00,4716.00,2647.00,1272.00,728856.00,61.51,8.32,Tamil,19.39,Working Women,04-07-2025
NY-CMP-23453,SEO,Working Women,21.00,"Facebook, YouTube, WhatsApp",21152.00,2742.00,1312.00,608.00,441408.00,169.93,3.27,Bengali,22.04,College Students,22-04-2025
NY-CMP-23454,Email,College Students,17.00,Instagram,17411.00,1855.00,442.00,277.00,80053.00,320.61,-0.10,English,14.78,Youth,22-12-2024
NY-CMP-23455,Email,Youth,8.00,Email,24600.00,1229.00,416.00,139.00,70334.00,1253.23,-0.60,Hindi,7.25,Youth,17-09-2024
NY-CMP-23456,Email,Working Women,12.00,"Facebook, Google, Instagram",88874.00,12556.00,2670.00,1692.00,1297764.00,90.43,7.48,Tamil,19.04,Tier 2 City Customers,07-09-2024
NY-CMP-23457,SEO,Tier 2 City Customers,22.00,"Email, WhatsApp, Instagram",66282.00,3331.00,1712.00,1256.00,425784.00,80.90,3.19,English,9.50,Premium Shoppers,27-02-2025
NY-CMP-23458,Influencer,College Students,6.00,"Email, YouTube, Instagram",93183.00,13031.00,4851.00,2148.00,1716252.00,24.87,31.13,Hindi,21.50,Youth,18-04-2025
NY-CMP-23459,SEO,Tier 2 City Customers,10.00,"Google, WhatsApp, YouTube",31399.00,2823.00,1481.00,881.00,536529.00,185.13,2.29,Hindi,16.51,College Students,01-03-2025
NY-CMP-23460,Influencer,Tier 2 City Customers,28.00,"Email, Instagram, Google",39935.00,1554.00,605.00,428.00,309872.00,117.50,5.16,Tamil,6.48,Working Women,11-06-2024
NY-CMP-23461,Paid Ads,College Students,18.00,"Email, Instagram",51789.00,6806.00,3072.00,1058.00,668656.00,167.93,2.76,Hindi,21.12,Working Women,17-01-2025
NY-CMP-23462,Email,Premium Shoppers,17.00,"YouTube, Google, Instagram",98639.00,2360.00,1356.00,891.00,506979.00,319.09,0.78,Bengali,4.67,Working Women,17-11-2024
NY-CMP-23463,Influencer,College Students,7.00,YouTube,96252.00,9663.00,5451.00,1828.00,1045616.00,98.34,4.82,Hindi,17.60,College Students,22-01-2025
NY-CMP-23464,Influencer,Premium Shoppers,18.00,Google,88173.00,8532.00,2662.00,841.00,274166.00,125.54,1.60,English,13.65,Premium Shoppers,24-09-2024
NY-CMP-23465,Email,Working Women,26.00,"Email, Google",48262.00,1316.00,662.00,484.00,113740.00,503.82,-0.53,Hindi,5.10,Premium Shoppers,24-04-2025
NY-CMP-23466,Social Media,Tier 2 City Customers,23.00,"WhatsApp, YouTube, Instagram",68934.00,8536.00,2080.00,871.00,612313.00,250.64,1.80,Hindi,16.66,Working Women,25-02-2025
NY-CMP-23467,Paid Ads,Youth,5.00,"Google, Instagram, Facebook",34662.00,2513.00,1076.00,474.00,320424.00,178.48,2.79,Tamil,11.72,Premium Shoppers,18-10-2024
NY-CMP-23468,SEO,College Students,12.00,"Instagram, Email, Google",31407.00,3204.00,1697.00,1117.00,249091.00,201.25,0.11,English,19.16,College Students,09-08-2024
NY-CMP-23469,Influencer,Premium Shoppers,21.00,Instagram,44448.00,5714.00,1963.00,1509.00,561348.00,126.68,1.94,Bengali,20.67,Tier 2 City Customers,15-09-2024
NY-CMP-23470,SEO,College Students,8.00,"Instagram, YouTube",77762.00,8448.00,2041.00,769.00,322211.00,116.99,2.58,English,14.48,Youth,14-08-2024
NY-CMP-23471,Paid Ads,Premium Shoppers,27.00,Email,36018.00,4508.00,2342.00,876.00,691164.00,136.17,4.79,Tamil,21.45,Premium Shoppers,28-01-2025
NY-CMP-23472,SEO,Tier 2 City Customers,24.00,WhatsApp,64228.00,6777.00,2553.00,899.00,643684.00,262.14,1.73,Bengali,15.93,Working Women,09-02-2024
NY-CMP-23473,Social Media,Tier 2 City Customers,25.00,WhatsApp,45287.00,3753.00,1635.00,738.00,443538.00,237.58,1.53,Hindi,13.53,Working Women,05-08-2025
NY-CMP-23474,Influencer,Tier 2 City Customers,30.00,WhatsApp,24425.00,1267.00,371.00,241.00,66757.00,220.66,0.26,Bengali,7.69,Premium Shoppers,11-05-2024
NY-CMP-23475,Social Media,Tier 2 City Customers,5.00,YouTube,71180.00,4339.00,1330.00,918.00,425952.00,69.13,5.71,English,9.25,College Students,06-06-2025
NY-CMP-23476,Email,College Students,23.00,Instagram,92123.00,4541.00,2639.00,2018.00,567058.00,105.15,1.67,English,9.98,Premium Shoppers,07-11-2024
NY-CMP-23477,Email,Premium Shoppers,15.00,Instagram,94098.00,3661.00,1309.00,720.00,570240.00,239.90,2.30,Hindi,6.05,College Students,25-05-2025
NY-CMP-23478,Paid Ads,Youth,29.00,YouTube,81687.00,10112.00,3870.00,2579.00,1663455.00,102.05,5.32,English,20.27,Youth,05-03-2025
NY-CMP-23479,Influencer,Premium Shoppers,26.00,Facebook,36555.00,2318.00,979.00,719.00,485325.00,251.71,1.68,Hindi,10.99,Working Women,11-04-2024
NY-CMP-23480,Paid Ads,Premium Shoppers,29.00,Facebook,28288.00,2744.00,1222.00,875.00,184625.00,61.68,2.42,Bengali,17.11,Tier 2 City Customers,10-06-2024
NY-CMP-23481,Influencer,Working Women,20.00,"Instagram, Facebook, WhatsApp",53275.00,5141.00,1705.00,773.00,160784.00,252.45,-0.18,Bengali,14.30,College Students,18-12-2024
NY-CMP-23482,Social Media,Premium Shoppers,19.00,"YouTube, Instagram",34565.00,874.00,182.00,87.00,59769.00,2311.51,-0.70,English,3.31,College Students,14-04-2025
NY-CMP-23483,SEO,Tier 2 City Customers,29.00,"Google, Instagram",98208.00,5384.00,1107.00,425.00,167875.00,629.66,-0.37,Hindi,7.04,College Students,18-02-2025
NY-CMP-23484,Email,Working Women,22.00,"Email, Facebook",83503.00,7629.00,2414.00,1066.00,459446.00,243.91,0.77,Hindi,13.30,Working Women,09-05-2024
NY-CMP-23485,Paid Ads,Working Women,12.00,"Instagram, Email",68260.00,8906.00,4547.00,2365.00,1437920.00,80.24,6.58,Tamil,23.17,Tier 2 City Customers,26-04-2025
NY-CMP-23486,Influencer,Youth,17.00,Google,85376.00,3281.00,900.00,381.00,185166.00,753.86,-0.36,Bengali,5.34,Tier 2 City Customers,27-07-2024
NY-CMP-23487,Paid Ads,Youth,15.00,"Facebook, Instagram",93486.00,10748.00,6327.00,4229.00,3036422.00,36.18,18.85,Hindi,22.79,Premium Shoppers,08-09-2024
NY-CMP-23488,SEO,Youth,21.00,"Google, Instagram, Facebook",99232.00,4365.00,2487.00,1964.00,712932.00,118.58,2.06,Hindi,8.88,Tier 2 City Customers,01-01-2025
NY-CMP-23489,SEO,Youth,26.00,"Google, Instagram, YouTube",24429.00,2342.00,1205.00,507.00,381264.00,109.80,5.85,English,16.60,Tier 2 City Customers,16-11-2024
NY-CMP-23490,Influencer,Youth,9.00,Email,46773.00,5374.00,2230.00,898.00,404998.00,307.08,0.47,English,18.18,Youth,22-12-2024
NY-CMP-23491,Email,College Students,5.00,"Instagram, Email",17718.00,2088.00,1174.00,802.00,410624.00,355.19,0.44,English,22.94,Youth,11-07-2024
NY-CMP-23492,Social Media,Tier 2 City Customers,20.00,YouTube,76427.00,7995.00,2936.00,1335.00,983895.00,157.64,3.68,Bengali,16.05,Tier 2 City Customers,12-01-2024
NY-CMP-23493,Email,College Students,28.00,"YouTube, WhatsApp, Google",93315.00,5536.00,1857.00,1326.00,1054170.00,154.54,4.14,Tamil,9.34,College Students,01-05-2025
NY-CMP-23494,SEO,College Students,8.00,Facebook,79694.00,4007.00,1038.00,634.00,392446.00,225.19,1.75,Tamil,7.13,Tier 2 City Customers,01-01-2025
NY-CMP-23495,Email,Tier 2 City Customers,27.00,"Instagram, Google",24181.00,3076.00,621.00,479.00,157112.00,276.09,0.19,Bengali,17.27,Youth,15-10-2024
NY-CMP-23496,Influencer,Working Women,21.00,YouTube,11553.00,568.00,270.00,209.00,104500.00,1095.74,-0.54,Hindi,9.06,Youth,15-07-2024
NY-CMP-23497,SEO,Youth,23.00,"Facebook, Google",95212.00,13562.00,4132.00,2223.00,491283.00,43.07,4.13,English,20.92,Tier 2 City Customers,07-06-2024
NY-CMP-23498,Email,Tier 2 City Customers,30.00,"Google, Facebook",88832.00,3520.00,788.00,312.00,195624.00,642.88,-0.02,Tamil,5.20,Premium Shoppers,26-07-2024
NY-CMP-23499,Paid Ads,College Students,18.00,"Google, WhatsApp",70047.00,5841.00,3359.00,1711.00,680978.00,121.01,2.29,Hindi,15.58,Working Women,04-03-2025
NY-CMP-23500,Social Media,Premium Shoppers,15.00,"YouTube, Google, Email",85058.00,4152.00,1747.00,1062.00,808182.00,221.82,2.43,Hindi,8.18,Tier 2 City Customers,11-09-2024
NY-CMP-23501,Social Media,Working Women,24.00,WhatsApp,59096.00,3402.00,1168.00,548.00,404424.00,168.43,3.38,Bengali,8.66,Working Women,02-08-2025
NY-CMP-23502,Social Media,Youth,22.00,"Instagram, Google, Email",87839.00,7168.00,3649.00,1099.00,536312.00,252.32,0.93,Hindi,13.57,Tier 2 City Customers,18-11-2024
